job_title,publish,company_name,city,description,link,website
Offensive Security – Pentester / Red Team Operator (w/m/d),vor 1 Woche,DTS Systeme GmbH,"Bensheim, Berlin, Bochum, Bremen, Hamburg, Hannover, Herford, Köln, München, Münster (Westfalen),","DTS Systeme GmbH * Bensheim, Berlin, Bochum, Bremen, Hamburg, Hannover, Herford, Köln, München, Münster (Westfalen), * Feste Anstellung * Vollzeit - Wir unterstützen unsere Kunden als etablierter IT-Dienstleister in den Fokusbereichen Datacenter, Technology und Security. Mit unseren zwei eigenen zertifizierten deutschen Rechenzentren und über 350 Mitarbeiter*innen an 15 Standorten in Deutschland, Österreich und Griechenland bieten wir Kunden vielseitige, innovative sowie hybride Lösungen an. Flache Hierarchien, familiäres Miteinander, nachhaltige Personalentwicklung und eine Kultur der offenen Tür, das ist die DTS. Standort: Bensheim, Berlin, Bochum, Bremen, Hamburg, Hannover, Herford, Köln, München, Münster (Westfalen), Nürnberg - Deine Aufgaben * Durch gezielte Sicherheitsanalysen, Penetration Tests oder Red Team Engagements (Adversary-Simulationen) greifst Du Syste",https://www.stepstone.de/stellenangebote--Offensive-Security-Pentester-Red-Team-Operator-w-m-d-Bensheim-Berlin-Bochum-Bremen-Hamburg-Hannover-Herford-Koeln-Muenchen-Muenster-Westfalen-DTS-Systeme-GmbH--8868965-inline.html,stepstone
Chemielaborant (m/w/d) Schwerpunkt HPLC,vor 2 Wochen,Baxter Oncology GmbH,Halle,"Baxter Oncology GmbH * Halle * Feste Anstellung * Vollzeit - Unsere Produkte und Therapien werden täglich von Millionen Menschen weltweit, sowohl in Kliniken als auch bei Patienten zu Hause, angewendet. Dabei vertrauen Patienten und Ärzte auf unsere lebensrettenden Produkte aus den Bereichen Nierenersatztherapie, Anästhesie, Chirurgie, Infusionstherapie, künstliche Ernährung, Onkologie und Schmerztherapie. Baxters Mission Leben zu retten und zu erhalten motiviert weltweit rund 50.000 Mitarbeitende in über 100 Ländern. Für unser Team Qualitätskontrolle suchen wir Sie als Chemielaborant (m/w/d) mit Schwerpunkt HPLC für unseren Standort in Halle / Westf. Deine Aufgaben - Als Chemielaborant:in sind Sie verantwortlich für das GMP-gerechte Vorbereiten, Berechnen, Durchführen und Dokumentieren von Analysen nach BAXTER-eigenen als auch Kundenmethoden sowie den einschlägigen P",https://www.stepstone.de/stellenangebote--Chemielaborant-m-w-d-Schwerpunkt-HPLC-Halle-Baxter-Oncology-GmbH--8799100-inline.html,stepstone
Systems & Data Manager (m/w/d) Procurement,vor 5 Tagen,Dr. August Oetker Nahrungsmittel KG,Bielefeld,Systems & Data Manager (m/w/d) Procurement * Als Systems & Data Manager (m/w/d) Procurement verantwortest du das Management unserer IT-Systeme sowie unsere Lieferanten und Dienstleister im internationalen Einkauf und behältst dabei auch Nachhaltigkeitsthemen im Blick.,https://www.stepstone.de/stellenangebote--Systems-Data-Manager-m-w-d-Procurement-Bielefeld-Dr-August-Oetker-Nahrungsmittel-KG--8889046-inline.html,stepstone
IT-Mitarbeiter (m/w/d) 1st Level Support,vor 1 Woche,FERCHAU GmbH,Bielefeld,"FERCHAU GmbH * Bielefeld * Feste Anstellung * Vollzeit - Was unsere Kunden von ihren Technologielösungen erwarten? Das nächste Level! Das gelingt unserem Team bei FERCHAU Tag für Tag. Wir suchen Sie: als ambitionierten Kollegen, der wie wir Technologien auf die nächste Stufe bringen möchte. Wir realisieren spannende Projekte für namhafte Kunden in allen Technologien und für alle Branchen und überzeugen täglich mit fundierter Expertise und fachlichem Know-how. Deine Aufgaben - Ihr Aufgabengebiet * Aufnahme, Analyse und Bearbeitung von Benutzeranfragen aus der Zentrale und den Standorten * Erfassung, Klassifizierung und Bearbeitung sowie Weitergabe eingehender Störungsmeldungen in einem Ticketsystem * Verwaltung einer Microsoft Active Directory * Installation von Softwareprodukten auf Endgeräten sowie Cliententstörung - Das erwartet Sie bei uns * Unbefristeter Arbeitsve",https://www.stepstone.de/stellenangebote--IT-Mitarbeiter-m-w-d-1st-Level-Support-Bielefeld-FERCHAU-GmbH--7838374-inline.html,stepstone
Softwaretester / Software Test Engineer (m/w/d),vor 1 Woche,Amadeus FiRe AG,"Aachen, Berlin, Bielefeld, Bremen, Dortmund, Düsseldorf, Essen, Hamburg, Hannover, Köln, Münster","Amadeus FiRe AG * Aachen, Berlin, Bielefeld, Bremen, Dortmund, Düsseldorf, Essen, Hamburg, Hannover, Köln, Münster * Feste Anstellung * Vollzeit - Das Testen von Software bereitet Ihnen Freude und dank Ihrer akribischen Arbeitsweise entdecken Sie selbst versteckte Fehler darin? Dann gehen Sie mit uns den nächsten Schritt! Die Amadeus FiRe AG bringt als spezialisierter Personaldienstleister jeden Tag Fach- und Führungskräfte aus dem IT-Bereich mit nationalen und internationalen Unternehmen zusammen. Nutzen Sie unsere persönlichen Kontakte zu Arbeitgebern bundesweit! Wir empfehlen Sie an unsere Kunden weiter und erleichtern Ihnen damit den Einstieg ins Unternehmen! Im Auftrag eines renommierten Unternehmens mit Sitz in Aachen, Berlin, Bielefeld, Bremen, Dortmund, Düsseldorf, Essen, Hamburg, Hannover, Köln und Münster suchen wir Sie im Rahmen der Personalvermittlung in .",https://www.stepstone.de/stellenangebote--Softwaretester-Software-Test-Engineer-m-w-d-Aachen-Berlin-Bielefeld-Bremen-Dortmund-Duesseldorf-Essen-Hamburg-Hannover-Koeln-Muenster-Amadeus-FiRe-AG--8810647-inline.html,stepstone
(Senior) Key Expert* IIoT & Data Science,vor 5 Tagen,HARTING Stiftung & Co. KG,Espelkamp in der Region Bielefeld,"(Senior) Key Expert* IIoT & Data Science - The Senior Key Expert for IIoT & Data Science will drive the topic of the industrial internet of things and related science to push advanced connectivity for IIoT applications and deliver the technologies to accomplish -driven business models. * Represent the topics of IIoT and science as a designated expert and contact person * Expert knowledge in most of the following scientific areas: cloud infrastructure, structures, understanding and application of artificial intelligence and algorithms, digital twin, digital services, common digital exchange formats, programming languages and frameworks * Technology enthusiasm, curiosity about IIoT and science as well as interest in adjacent tech",https://www.stepstone.de/stellenangebote--Senior-Key-Expert-IIoT-Data-Science-Espelkamp-in-der-Region-Bielefeld-HARTING-Stiftung-Co-KG--8837269-inline.html,stepstone
Softwaretester * Automatisierungstechnik IIoT,vor 4 Wochen,Weidmüller Gruppe,Paderborn,"Weidmüller Gruppe * Paderborn * Feste Anstellung * Vollzeit - Weidmüller - Partner der Industrial Connectivity - Die Unternehmensgruppe Weidmüller verfügt über Produktionsstätten, Vertriebsgesellschaften und Vertretungen in mehr als 80 Ländern. Gemeinsam mit unseren Kunden gestalten wir den digitalen Wandel - mit Produkten, Lösungen und Dienstleistungen für die Smart Industrial Connectivity und das Industrial Internet of Things. Im Geschäftsjahr 2021 erzielte Weidmüller einen Umsatz von 960 Mio. Euro mit rund 5.300 Mitarbeitern. Als Softwaretester im Bereich Automatisierungstechnik und Industrial IoT arbeiten Sie an der Entwicklung von Produkten, die die Welt der klassischen Automatisierungstechnik mit modernen Cloud Applikationen verbinden. Ihre Aufgabe ist das Sicherstellen der Qualität unserer Produkte vor dem Release.",https://www.stepstone.de/stellenangebote--Softwaretester-Automatisierungstechnik-IIoT-Paderborn-Weidmueller-Gruppe--8706024-inline.html,stepstone
Software Test Engineer (m/w/d) - Testmanager,vor 2 Wochen,Ratbacher GmbH,"Hamburg, Leipzig, Gütersloh, Frankfurt","Ratbacher GmbH * Hamburg, Leipzig, Gütersloh, Frankfurt * Feste Anstellung * Home Office möglich,Vollzeit - Sie sind Spezialist auf dem Gebiet Software Testing und haben Lust an einzigartigen nationalen und internationalen Projekten mitzuarbeiten? Dann haben wir genau das Richtige für Sie! Ihr neuer Arbeitgeber hat es sich als High-Tech-Security-Unternehmen zur Aufgabe gemacht durch innovative Lösungen Identitäten und sensible Daten zu schützen. Als Software Tester:in arbeiten Sie in einem 5 bis 10-köpfigen Team mit den modernsten und agilen Methoden und leben das Thema QA. Wir konnten Ihr Interesse wecken? Dann bewerben Sie sich jetzt als Software Tester (m/w/d) wahlweise am Standort in Hamburg, Leipzig, Gütersloh oder Frankfurt. Ratbacher GmbH - Wir sind eine der führenden IT Personalberatungen der DACH-Region. Unsere Vision?",https://www.stepstone.de/stellenangebote--Software-Test-Engineer-m-w-d-Testmanager-Hamburg-Leipzig-Guetersloh-Frankfurt-Ratbacher-GmbH--8327722-inline.html,stepstone
Cyber Security Engineer (m/w/d) - Information Security Specialist,vor 3 Wochen,Ratbacher GmbH,"Karlsruhe, München, Wiesbaden, Hamm, Heilbronn","Ratbacher GmbH - Cyber Security Engineer (m/w/d) - Information * Karlsruhe, München, Wiesbaden, Hamm, Heilbronn * Feste Anstellung * Home Office möglich,Vollzeit - Wenn Sie nach persönlichen Entwicklungschancen in einem modernen und zukunftsorientierten Unternehmen suchen, dann scheint unser Kunde Ihnen die perfekte Gelegenheit zu bieten. Wertschätzung, Vertrauen und individuelle Förderung spielen eine wichtige Rolle bei unserem Mandanten, der sich besonders mit Projekten rund um das Thema Industrie 4.0 beschäftigt. Der Global Player ist international am Expandieren und sucht nun Verstärkung für das IT Team. Bewerben Sie sich jetzt als Cyber Security Engineer (m/w/d) wahlweise am Standort Karlsruhe, München, Wiesbaden, Hamm oder Heilbronn im Rahmen einer unbefristeten Festanstellung. Wir freuen uns auf Ihre Unterlagen!",https://www.stepstone.de/stellenangebote--Cyber-Security-Engineer-m-w-d-Information-Security-Specialist-Karlsruhe-Muenchen-Wiesbaden-Hamm-Heilbronn-Ratbacher-GmbH--8108670-inline.html,stepstone
IT System Engineer Linux / DevOps (f/m/d),vor 3 Tagen,NTT DATA Business Solutions AG,"deutschlandweit (bevorzugt Dresden, Bautzen, Berlin, Bielefeld)","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. In unseren Centern betreuen wir ca. 8.000 Server und definieren den OS-Standard. Dann gestalte mit uns aktiv die digitale Transformation und betreue weltweit die IT-Landschaften unserer Kunden in unseren hochmodernen Centern. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--IT-System-Engineer-Linux-DevOps-f-m-d-deutschlandweit-bevorzugt-Dresden-Bautzen-Berlin-Bielefeld-NTT-DATA-Business-Solutions-AG--8073044-inline.html,stepstone
Team Lead (m/w/d) Order & Data Management Transport/Logistik,vor 2 Wochen,Nagel-Group | Kraftverkehr Nagel SE & Co. KG,Versmold,Team Lead (m/w/d) Order & Data Management Transport/Logistik * Fachliche und disziplinarische Mitarbeiterführung im Team Order & Management,https://www.stepstone.de/stellenangebote--Team-Lead-m-w-d-Order-Data-Management-Transport-Logistik-Versmold-Nagel-Group-Kraftverkehr-Nagel-SE-Co-KG--8800645-inline.html,stepstone
"SAP Berater*in Logistik - Module: MM, SD, PP, QM oder VC",vor 4 Tagen,NTT DATA Business Solutions AG,"Bielefeld, Dortmund, Göttingen, Hamburg, Köln, Oldenburg","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--SAP-Beraterin-Logistik-Module-MM-SD-PP-QM-oder-VC-Bielefeld-Dortmund-Goettingen-Hamburg-Koeln-Oldenburg-NTT-DATA-Business-Solutions-AG--8073143-inline.html,stepstone
SAP Berater*in SuccessFactors - Human Capital Management,vor 4 Tagen,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--SAP-Beraterin-SuccessFactors-Human-Capital-Management-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Koeln-Muenchen-Pforzheim-Stuttgart-NTT-DATA-Business-Solutions-AG--8073148-inline.html,stepstone
SAP Berater*in FI/CO/PS,vor 4 Tagen,NTT DATA Business Solutions AG,"Bielefeld, Dortmund, Göttingen, Hamburg, Köln, Oldenburg","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--SAP-Beraterin-FI-CO-PS-Bielefeld-Dortmund-Goettingen-Hamburg-Koeln-Oldenburg-NTT-DATA-Business-Solutions-AG--8073137-inline.html,stepstone
SAP Berater*in Basis - Transformation,vor 5 Tagen,NTT DATA Business Solutions AG,"Bautzen, Berlin, Bielefeld, Dresden, Dortmund, Göttingen, Heidelberg, Hamburg, Jena, Köln, München","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Hierzu zählen u.a. System Consolidation, Carve-out, Merger, Selective Transition, Migration, Reorganisation, Cleansing, Harmonization & Retention.",https://www.stepstone.de/stellenangebote--SAP-Beraterin-Basis-Transformation-Bautzen-Berlin-Bielefeld-Dresden-Dortmund-Goettingen-Heidelberg-Hamburg-Jena-Koeln-Muenchen-NTT-DATA-Business-Solutions-AG--8063637-inline.html,stepstone
Internal Auditor (w/m/d),vor 6 Tagen,NTT DATA Business Solutions AG,"bundesweit, Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München und weitere","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Internal-Auditor-w-m-d-bundesweit-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Koeln-Muenchen-und-weitere-NTT-DATA-Business-Solutions-AG--8063643-inline.html,stepstone
SAP Lead Consultant - Transformation (w/m/d),vor 6 Tagen,NTT DATA Business Solutions AG,"Bautzen, Berlin, Bielefeld, Dresden, Dortmund, Göttingen, Heidelberg, Hamburg, Jena, Köln, München","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Hierzu zählen u.a. System Consolidation, Carve-out, Merger, Selective Transition, Migration, Reorganisation, Cleansing, Harmonization & Retention.",https://www.stepstone.de/stellenangebote--SAP-Lead-Consultant-Transformation-w-m-d-Bautzen-Berlin-Bielefeld-Dresden-Dortmund-Goettingen-Heidelberg-Hamburg-Jena-Koeln-Muenchen-NTT-DATA-Business-Solutions-AG--8063634-inline.html,stepstone
Standortassistenz (w/m/d),vor 6 Tagen,NTT DATA Business Solutions AG,"Hamburg, Bielefeld, Dresden, Stuttgart","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Standortassistenz-w-m-d-Hamburg-Bielefeld-Dresden-Stuttgart-NTT-DATA-Business-Solutions-AG--8165300-inline.html,stepstone
SAP Architect Datenmigration (w/m/d) - in Teil- oder Vollzeit,vor 1 Woche,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--SAP-Architect-Datenmigration-w-m-d-in-Teil-oder-Vollzeit-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Koeln-Muenchen-Pforzheim-Stuttgart-NTT-DATA-Business-Solutions-AG--8152856-inline.html,stepstone
SAP Berater*in Logistik - Transformation,vor 1 Woche,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Hierzu zählen u.a. System Consolidation, Carve-out, Merger, Selective Transition, Migration, Reorganisation, Cleansing, Harmonization & Retention.■ Du konzipierst fachliche Transition- und Transformationsszenarien im Bereich Logistik und setzt diese in entsprechenden Projekten um. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche",https://www.stepstone.de/stellenangebote--SAP-Beraterin-Logistik-Transformation-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Koeln-Muenchen-Pforzheim-Stuttgart-NTT-DATA-Business-Solutions-AG--8152860-inline.html,stepstone
Account Manager - Managed Services (w/m/d),vor 1 Woche,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Köln, München, Pforzheim, Stuttgart","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Account-Manager-Managed-Services-w-m-d-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Koeln-Muenchen-Pforzheim-Stuttgart-NTT-DATA-Business-Solutions-AG--8044522-inline.html,stepstone
"SAP ALM Consultant, Schwerpunkt: Business Process Monitoring und Reporting (f/m/d)",vor 1 Woche,NTT DATA Business Solutions AG,"bundesweit, Berlin, Bielefeld, Bautzen, Dresden, Hamburg, Heidelberg, Köln, München und weitere","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--SAP-ALM-Consultant-Schwerpunkt-Business-Process-Monitoring-und-Reporting-f-m-d-bundesweit-Berlin-Bielefeld-Bautzen-Dresden-Hamburg-Heidelberg-Koeln-Muenchen-und-weitere-NTT-DATA-Business-Solutions-AG--8045055-inline.html,stepstone
Inhouse SAP Consultant FI/CO (f/m/d),vor 1 Woche,NTT DATA Business Solutions AG,"Berlin, Bautzen, Bielefeld, Dortmund, Dresden, Göttingen, Hamburg, Heidelberg, Jena, Köln, Weitere","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Inhouse-SAP-Consultant-FI-CO-f-m-d-Berlin-Bautzen-Bielefeld-Dortmund-Dresden-Goettingen-Hamburg-Heidelberg-Jena-Koeln-Weitere-NTT-DATA-Business-Solutions-AG--8662164-inline.html,stepstone
SAP EWM-Entwickler*in / EWM Developer (m/w/d),vor 2 Wochen,NTT DATA Business Solutions AG,"Bautzen, Berlin, Bielefeld, Dresden, Dortmund, Göttingen, Heidelberg, Hamburg, Jena, Köln, München","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--SAP-EWM-Entwicklerin-EWM-Developer-m-w-d-Bautzen-Berlin-Bielefeld-Dresden-Dortmund-Goettingen-Heidelberg-Hamburg-Jena-Koeln-Muenchen-NTT-DATA-Business-Solutions-AG--8139465-inline.html,stepstone
Junior Remote Berater*in Logistik (w/m/d),vor 2 Wochen,NTT DATA Business Solutions AG,"Bielefeld, Home-Office","NTT DATA Business Solutions AG - Wir von NTT DATA Business Solutions planen, implementieren, steuern und entwickeln kontinuierlich SAP-Lösungen für Unternehmen weiter - und dies im Sinne der Mitarbeiter. Als Teil der NTT -Gruppe sind wir dazu in der Lage, Projekte in jeder Größenordnung zu einem erfolgreichen Abschluss zu bringen. Als Teil der NTT -Gruppe sind wir auf wertschöpfende SAP-Lösungen für unsere weltweiten Kunden spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Junior-Remote-Beraterin-Logistik-w-m-d-Bielefeld-Home-Office-NTT-DATA-Business-Solutions-AG--8136046-inline.html,stepstone
Remote SAP Consultant Logistik - S/4HANA & ERP (w/m/d) - in Voll- oder Teilzeit,vor 2 Wochen,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Jena, Köln, München, Oldenburg","NTT DATA Business Solutions AG - Seit dem 01. April 2021 haben wir unseren Unternehmensnamen von itelligence auf NTT Business Solutions gewechselt. Wir von NTT Business Solutions planen, implementieren, steuern und entwickeln kontinuierlich SAP-Lösungen für Unternehmen weiter - und dies im Sinne der Mitarbeiter. Als Teil der NTT -Gruppe sind wir dazu in der Lage, Projekte in jeder Größenordnung zu einem erfolgreichen Abschluss zu bringen. Als Teil der NTT -Gruppe sind wir auf wertschöpfende SAP-Lösungen für unsere weltweiten Kunden spezialisiert. Als Teil der globalen NTT Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowe",https://www.stepstone.de/stellenangebote--Remote-SAP-Consultant-Logistik-S-4HANA-ERP-w-m-d-in-Voll-oder-Teilzeit-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Jena-Koeln-Muenchen-Oldenburg-NTT-DATA-Business-Solutions-AG--8135628-inline.html,stepstone
Remote SAP Berater*in HCM - Personalabrechnung (PY) oder Personalzeitwirtschaft (PT) (w/m/d),vor 2 Wochen,NTT DATA Business Solutions AG,"Berlin, Bielefeld, Dortmund, Göttingen, Hamburg, Heidelberg, Jena, Köln, München, Oldenburg","NTT DATA Business Solutions AG - Wir von NTT DATA Business Solutions planen, implementieren, steuern und entwickeln kontinuierlich SAP-Lösungen für Unternehmen weiter - und dies im Sinne der Mitarbeiter. Als Teil der NTT -Gruppe sind wir dazu in der Lage, Projekte in jeder Größenordnung zu einem erfolgreichen Abschluss zu bringen. Als Teil der NTT -Gruppe sind wir auf wertschöpfende SAP-Lösungen für unsere weltweiten Kunden spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Remote-SAP-Beraterin-HCM-Personalabrechnung-PY-oder-Personalzeitwirtschaft-PT-w-m-d-Berlin-Bielefeld-Dortmund-Goettingen-Hamburg-Heidelberg-Jena-Koeln-Muenchen-Oldenburg-NTT-DATA-Business-Solutions-AG--8135422-inline.html,stepstone
SAP Berater*in Logistik - im Ariba und Modul MM (w/m/d),vor 2 Wochen,NTT DATA Business Solutions AG,"Bautzen, Berlin, Bielefeld, Dresden, Dortmund, Göttingen, Heidelberg, Hamburg, Jena, Köln, München","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions!",https://www.stepstone.de/stellenangebote--SAP-Beraterin-Logistik-im-Ariba-und-Modul-MM-w-m-d-Bautzen-Berlin-Bielefeld-Dresden-Dortmund-Goettingen-Heidelberg-Hamburg-Jena-Koeln-Muenchen-NTT-DATA-Business-Solutions-AG--8847016-inline.html,stepstone
Berater:in für Test Management im SAS Application and Solution Advisory,vor 2 Wochen,NTT DATA Business Solutions AG,"Bautzen, Berlin, Bielefeld, Dresden, Dortmund, Göttingen, Heidelberg, Hamburg, Jena, Köln, München","NTT DATA Business Solutions AG - Als Teil der globalen NTT DATA Gruppe, einem der erfolgreichsten IT-Dienstleister der Welt, sind wir als NTT Business Solutions auf wertschöpfende SAP-Lösungen spezialisiert. Get empowered by NTT Business Solutions! Wir sind davon überzeugt, dass Diversity für ein starkes innovatives Unternehmen wie NTT Business Solutions unerlässlich ist, daher möchten wir gerne möglichst viele unterschiedliche Menschen für uns begeistern.",https://www.stepstone.de/stellenangebote--Berater-in-fuer-Test-Management-im-SAS-Application-and-Solution-Advisory-Bautzen-Berlin-Bielefeld-Dresden-Dortmund-Goettingen-Heidelberg-Hamburg-Jena-Koeln-Muenchen-NTT-DATA-Business-Solutions-AG--8846926-inline.html,stepstone
